"","tdcaseid","houseid","personid","cntyfips","city","o_locno","trvlcmin","trptrans","whyto","whyfrom","r_age","trpmiles","tdaydate","wttrdfin","numontrp","education","bike_dfr","bike_gkp","condnigh","condpub","condrive","condspec","condtax","condtrav","schtrn1","schtrn2","schtyp","walk_def","walk_gkq","worker","occupation","travday","place","household_income","trptransfilt","Agefilt","HHincomefilt","Occupfilt","whytofilt","whyfromfilt","educfilt","workerfilt","schtypfilt","schtrn1filt","schtrn2filt"
"804",305519180210,30551918,2,77,"STOCKTON",1000002,9,3,17,13,67,1.858,201607,27461.5409276905,2,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,-1,1,1,6,4,6,3,99,99,3,4,2,99,99,99
"805",305522620101,30552262,1,77,"STOCKTON",100,30,1,1,1,80,1,201609,23665.1314258819,1,3,-1,-1,2,2,2,2,2,2,-1,-1,-1,-1,3,2,-1,1,4,5,1,6,2,99,1,1,3,2,99,99,99
"806",305522620102,30552262,1,77,"STOCKTON",100,15,3,6,1,80,4.907,201609,23665.1314258819,1,3,-1,-1,2,2,2,2,2,2,-1,-1,-1,-1,3,2,-1,1,4,5,4,6,2,99,99,1,3,2,99,99,99
"807",305522620103,30552262,1,77,"STOCKTON",1e+06,15,3,12,6,80,2.42,201609,23665.1314258819,2,3,-1,-1,2,2,2,2,2,2,-1,-1,-1,-1,3,2,-1,1,4,5,4,6,2,99,3,99,3,2,99,99,99
"808",305522620104,30552262,1,77,"STOCKTON",1000001,20,3,1,12,80,3.952,201609,23665.1314258819,2,3,-1,-1,2,2,2,2,2,2,-1,-1,-1,-1,3,2,-1,1,4,5,4,6,2,99,1,3,3,2,99,99,99
"809",305522620105,30552262,1,77,"STOCKTON",100,15,3,17,1,80,3.513,201609,23665.1314258819,1,3,-1,-1,2,2,2,2,2,2,-1,-1,-1,-1,3,2,-1,1,4,5,4,6,2,99,99,1,3,2,99,99,99
"810",305522620106,30552262,1,77,"STOCKTON",1000002,10,3,13,17,80,0.781,201609,23665.1314258819,1,3,-1,-1,2,2,2,2,2,2,-1,-1,-1,-1,3,2,-1,1,4,5,4,6,2,99,3,99,3,2,99,99,99
"811",305522620107,30552262,1,77,"STOCKTON",1000003,10,3,1,13,80,3.311,201609,23665.1314258819,1,3,-1,-1,2,2,2,2,2,2,-1,-1,-1,-1,3,2,-1,1,4,5,4,6,2,99,1,3,3,2,99,99,99
"812",400023470103,40002347,1,77,"STOCKTON",102,60,3,11,3,60,35.666,201702,53299.1336160059,1,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,4,7,2,8,4,5,4,4,3,2,4,1,99,99,99
"813",400106410101,40010641,1,77,"STOCKTON",100,30,1,1,1,76,1.294,201612,40411.5568915632,1,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,-1,2,4,6,1,6,3,99,1,1,4,2,99,99,99
"814",400106410102,40010641,1,77,"STOCKTON",100,15,4,13,1,76,3.514,201612,40411.5568915632,1,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,-1,2,4,6,4,6,3,99,3,1,4,2,99,99,99
"815",400106410103,40010641,1,77,"STOCKTON",1000001,20,4,1,13,76,4.194,201612,40411.5568915632,1,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,-1,2,4,6,4,6,3,99,1,3,4,2,99,99,99
"816",400106410201,40010641,2,77,"STOCKTON",100,15,3,13,1,76,3.336,201612,43231.0875640954,1,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,2,2,4,6,4,6,3,2,3,1,4,1,99,99,99
"817",400106410202,40010641,2,77,"STOCKTON",1000002,20,3,1,13,76,3.324,201612,43231.0875640954,1,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,2,2,4,6,4,6,3,2,1,3,4,1,99,99,99
"818",400126490101,40012649,1,77,"STOCKTON",100,45,1,1,1,84,2,201704,91990.2680111346,2,3,-1,-1,2,2,2,2,2,2,-1,-1,-1,-1,-1,2,-1,6,3,6,1,6,3,99,1,1,3,2,99,99,99
"819",400126490102,40012649,1,77,"STOCKTON",100,1,3,11,1,84,1.098,201704,91990.2680111346,2,3,-1,-1,2,2,2,2,2,2,-1,-1,-1,-1,-1,2,-1,6,3,6,4,6,3,99,3,1,3,2,99,99,99
"820",400126490103,40012649,1,77,"STOCKTON",1e+06,5,3,1,11,84,1.09,201704,91990.2680111346,3,3,-1,-1,2,2,2,2,2,2,-1,-1,-1,-1,-1,2,-1,6,3,6,4,6,3,99,1,3,3,2,99,99,99
"821",400126490201,40012649,2,77,"STOCKTON",100,45,1,1,1,82,2,201704,98408.4662242797,2,2,-1,-1,2,2,2,2,2,2,-1,-1,-1,-1,-1,2,-1,6,3,6,1,6,3,99,1,1,2,2,99,99,99
"822",400126490202,40012649,2,77,"STOCKTON",100,1,3,11,1,82,1.098,201704,98408.4662242797,2,2,-1,-1,2,2,2,2,2,2,-1,-1,-1,-1,-1,2,-1,6,3,6,4,6,3,99,3,1,2,2,99,99,99
"823",400126490203,40012649,2,77,"STOCKTON",1e+06,5,3,1,11,82,1.09,201704,98408.4662242797,3,2,-1,-1,2,2,2,2,2,2,-1,-1,-1,-1,-1,2,-1,6,3,6,4,6,3,99,1,3,2,2,99,99,99
"824",400263240302,40026324,3,77,"STOCKTON",1e+06,75,3,1,14,27,83.271,201612,53401.6437086629,1,4,-9,-9,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,4,5,2,3,4,4,1,4,1,3,4,1,99,99,99
"825",400273330102,40027333,1,77,"STOCKTON",1e+06,5,3,97,13,72,0.232,201701,44012.3456771139,1,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,-1,1,3,6,4,6,3,99,99,3,3,2,99,99,99
"826",400273330103,40027333,1,77,"STOCKTON",1000001,5,3,13,97,72,1.417,201701,44012.3456771139,1,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,-1,1,3,6,4,6,3,99,3,99,3,2,99,99,99
"827",400273330104,40027333,1,77,"STOCKTON",1000002,20,3,11,13,72,16.643,201701,44012.3456771139,1,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,-1,1,3,6,4,6,3,99,3,3,3,2,99,99,99
"828",400343140101,40034314,1,77,"STOCKTON",100,15,3,19,1,64,3.612,201701,35196.1049601302,1,5,-1,-1,2,2,2,2,2,1,-1,-1,-1,-1,-1,2,-1,1,4,1,4,5,1,99,3,1,5,2,99,99,99
"829",400343140102,40034314,1,77,"STOCKTON",1e+06,5,3,11,19,64,0.174,201701,35196.1049601302,1,5,-1,-1,2,2,2,2,2,1,-1,-1,-1,-1,-1,2,-1,1,4,1,4,5,1,99,3,3,5,2,99,99,99
"830",400343140103,40034314,1,77,"STOCKTON",1000001,23,3,1,11,64,3.617,201701,35196.1049601302,1,5,-1,-1,2,2,2,2,2,1,-1,-1,-1,-1,-1,2,-1,1,4,1,4,5,1,99,1,3,5,2,99,99,99
"831",400343140104,40034314,1,77,"STOCKTON",100,30,1,1,1,64,1.25,201701,35196.1049601302,1,5,-1,-1,2,2,2,2,2,1,-1,-1,-1,-1,-1,2,-1,1,4,1,1,5,1,99,1,1,5,2,99,99,99
"832",400427990201,40042799,2,77,"STOCKTON",100,15,4,12,1,58,1.074,201612,383819.512408232,1,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,-1,6,2,8,4,5,4,99,3,1,4,2,99,99,99
"833",400427990202,40042799,2,77,"STOCKTON",1e+06,14,4,11,12,58,1.581,201612,383819.512408232,1,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,-1,6,2,8,4,5,4,99,3,3,4,2,99,99,99
"834",400427990203,40042799,2,77,"STOCKTON",1000001,18,4,1,11,58,1.684,201612,383819.512408232,1,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,-1,6,2,8,4,5,4,99,1,3,4,2,99,99,99
"835",400454020101,40045402,1,77,"STOCKTON",100,30,3,14,1,65,9.52,201701,73587.8884539154,1,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,-1,6,2,2,4,6,1,99,3,1,3,2,99,99,99
"836",400454020103,40045402,1,77,"STOCKTON",1000001,5,3,1,11,65,4.661,201701,73587.8884539154,1,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,-1,6,2,2,4,6,1,99,1,3,3,2,99,99,99
"837",400454020104,40045402,1,77,"STOCKTON",100,10,3,11,1,65,3.388,201701,73587.8884539154,1,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,-1,6,2,2,4,6,1,99,3,1,3,2,99,99,99
"838",400454020105,40045402,1,77,"STOCKTON",1000002,10,3,1,11,65,3.378,201701,73587.8884539154,1,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,-1,6,2,2,4,6,1,99,1,3,3,2,99,99,99
"839",400454020106,40045402,1,77,"STOCKTON",100,18,3,16,1,65,4.512,201701,73587.8884539154,1,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,-1,6,2,2,4,6,1,99,99,1,3,2,99,99,99
"840",400454020107,40045402,1,77,"STOCKTON",1000003,12,3,1,16,65,5.572,201701,73587.8884539154,1,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,-1,6,2,2,4,6,1,99,1,99,3,2,99,99,99
"841",400596590102,40059659,1,77,"STOCKTON",102,36,12,18,3,33,24.73,201612,980225.908866922,2,3,1,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,4,1,3,4,2,6,99,4,3,3,3,2,3,1,99,99,99
"842",400605000102,40060500,1,77,"STOCKTON",100,9,1,16,1,39,0.518,201701,134978.195253028,5,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3,1,4,1,3,8,1,4,4,4,99,1,4,1,99,99,99
"843",400605000103,40060500,1,77,"STOCKTON",303,8,1,1,16,39,0.518,201701,134978.195253028,5,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3,1,4,1,3,8,1,4,4,4,1,99,4,1,99,99,99
"844",400605000302,40060500,3,77,"STOCKTON",100,9,1,15,1,11,0.518,201701,107579.313988702,5,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,1,-1,-1,-1,-1,1,3,8,1,2,4,99,3,1,99,99,1,1,1
"845",400605000303,40060500,3,77,"STOCKTON",303,8,1,1,15,11,0.518,201701,107579.313988702,5,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,1,-1,-1,-1,-1,1,3,8,1,2,4,99,1,3,99,99,1,1,1
"846",400605000402,40060500,4,77,"STOCKTON",100,9,1,15,1,6,0.518,201701,107579.313988702,5,-1,-9,-9,-1,-1,-1,-1,-1,-1,1,1,1,-1,-1,-1,-1,1,3,8,1,2,4,99,3,1,99,99,1,1,1
"847",400605000403,40060500,4,77,"STOCKTON",303,8,1,1,15,6,0.518,201701,107579.313988702,5,-1,-9,-9,-1,-1,-1,-1,-1,-1,1,1,1,-1,-1,-1,-1,1,3,8,1,2,4,99,1,3,99,99,1,1,1
"848",400605000502,40060500,5,77,"STOCKTON",100,9,1,15,1,6,0.518,201701,111828.69457792,5,-1,-9,-9,-1,-1,-1,-1,-1,-1,1,1,1,-1,-1,-1,-1,1,3,8,1,2,4,99,3,1,99,99,1,1,1
"849",400605000503,40060500,5,77,"STOCKTON",303,8,1,1,15,6,0.518,201701,111828.69457792,5,-1,-9,-9,-1,-1,-1,-1,-1,-1,1,1,1,-1,-1,-1,-1,1,3,8,1,2,4,99,1,3,99,99,1,1,1
"850",400705310101,40070531,1,77,"STOCKTON",100,7,3,11,1,63,0.84,201702,81703.5995249311,1,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,-1,2,5,5,4,5,2,99,3,1,4,2,99,99,99
"851",400705310102,40070531,1,77,"STOCKTON",1e+06,8,3,1,11,63,0.888,201702,81703.5995249311,1,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,-1,2,5,5,4,5,2,99,1,3,4,2,99,99,99
"852",400727940202,40072794,2,77,"STOCKTON",202,45,3,1,3,36,52.906,201704,991298.199505633,1,5,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,4,1,4,11,4,4,4,4,1,2,5,1,99,99,99
"853",400866730102,40086673,1,77,"STOCKTON",1000002,90,6,1,15,73,37.397,201611,51553.32965913,2,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,-1,4,2,4,4,6,2,99,1,3,2,2,99,99,99
"854",400955090101,40095509,1,77,"STOCKTON",100,5,4,3,1,58,1.295,201701,76895.2584547312,1,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,4,1,2,3,3,8,4,5,4,2,2,1,2,1,99,99,99
"855",400955090102,40095509,1,77,"STOCKTON",1e+06,15,4,3,3,58,1.21,201701,76895.2584547312,1,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,4,1,2,3,3,8,4,5,4,2,2,2,2,1,99,99,99
"856",400955090103,40095509,1,77,"STOCKTON",102,20,4,1,3,58,0.64,201701,76895.2584547312,1,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,4,1,2,3,3,8,4,5,4,2,1,2,2,1,99,99,99
"857",401028300101,40102830,1,77,"STOCKTON",100,5,5,6,1,54,1.178,201703,99733.4749985272,2,4,-1,-1,2,2,2,2,2,1,-1,-1,-1,-1,-1,2,-1,3,2,5,4,5,2,99,99,1,4,2,99,99,99
"858",401028300102,40102830,1,77,"STOCKTON",203,5,5,1,6,54,1.184,201703,99733.4749985272,1,4,-1,-1,2,2,2,2,2,1,-1,-1,-1,-1,-1,2,-1,3,2,5,4,5,2,99,1,99,4,2,99,99,99
"859",401028300103,40102830,1,77,"STOCKTON",100,15,5,6,1,54,4.674,201703,99733.4749985272,1,4,-1,-1,2,2,2,2,2,1,-1,-1,-1,-1,-1,2,-1,3,2,5,4,5,2,99,99,1,4,2,99,99,99
"860",401028300104,40102830,1,77,"STOCKTON",1e+06,8,5,6,6,54,2.25,201703,99733.4749985272,2,4,-1,-1,2,2,2,2,2,1,-1,-1,-1,-1,-1,2,-1,3,2,5,4,5,2,99,99,99,4,2,99,99,99
"861",401028300105,40102830,1,77,"STOCKTON",1000001,6,5,13,6,54,2.954,201703,99733.4749985272,1,4,-1,-1,2,2,2,2,2,1,-1,-1,-1,-1,-1,2,-1,3,2,5,4,5,2,99,3,99,4,2,99,99,99
"862",401028300106,40102830,1,77,"STOCKTON",1000002,7,5,6,13,54,2.942,201703,99733.4749985272,1,4,-1,-1,2,2,2,2,2,1,-1,-1,-1,-1,-1,2,-1,3,2,5,4,5,2,99,99,3,4,2,99,99,99
"863",401028300107,40102830,1,77,"STOCKTON",1000001,4,5,6,6,54,3.276,201703,99733.4749985272,2,4,-1,-1,2,2,2,2,2,1,-1,-1,-1,-1,-1,2,-1,3,2,5,4,5,2,99,99,99,4,2,99,99,99
"864",401028300108,40102830,1,77,"STOCKTON",1000003,10,5,11,6,54,0.972,201703,99733.4749985272,2,4,-1,-1,2,2,2,2,2,1,-1,-1,-1,-1,-1,2,-1,3,2,5,4,5,2,99,3,99,4,2,99,99,99
"865",401028300109,40102830,1,77,"STOCKTON",1000004,10,5,6,11,54,3.426,201703,99733.4749985272,2,4,-1,-1,2,2,2,2,2,1,-1,-1,-1,-1,-1,2,-1,3,2,5,4,5,2,99,99,3,4,2,99,99,99
"866",401028300110,40102830,1,77,"STOCKTON",1e+06,15,5,8,6,54,5.968,201703,99733.4749985272,1,4,-1,-1,2,2,2,2,2,1,-1,-1,-1,-1,-1,2,-1,3,2,5,4,5,2,99,3,99,4,2,99,99,99
"867",401028300111,40102830,1,77,"STOCKTON",100,5,5,6,8,54,1.178,201703,99733.4749985272,1,4,-1,-1,2,2,2,2,2,1,-1,-1,-1,-1,-1,2,-1,3,2,5,4,5,2,99,99,3,4,2,99,99,99
"868",401028300112,40102830,1,77,"STOCKTON",203,5,5,1,6,54,1.184,201703,99733.4749985272,2,4,-1,-1,2,2,2,2,2,1,-1,-1,-1,-1,-1,2,-1,3,2,5,4,5,2,99,1,99,4,2,99,99,99
"869",401028300201,40102830,2,77,"STOCKTON",100,5,5,8,1,16,1.178,201703,100447.884227614,2,1,-1,-1,-1,-1,-1,-1,-1,-1,3,3,1,-1,-1,2,-1,3,2,5,4,2,2,99,3,1,1,2,1,4,4
"870",401028300202,40102830,2,77,"STOCKTON",203,5,5,1,8,16,1.184,201703,100447.884227614,2,1,-1,-1,-1,-1,-1,-1,-1,-1,3,3,1,-1,-1,2,-1,3,2,5,4,2,2,99,1,3,1,2,1,4,4
"871",401028300301,40102830,3,77,"STOCKTON",100,21,4,16,1,22,8.138,201703,171497.000347493,1,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,3,2,5,4,3,2,1,99,1,3,1,99,99,99
"872",401028300302,40102830,3,77,"STOCKTON",1000005,8,4,11,16,22,1.566,201703,171497.000347493,1,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,3,2,5,4,3,2,1,3,99,3,1,99,99,99
"873",401028300303,40102830,3,77,"STOCKTON",1000006,15,4,1,11,22,9.144,201703,171497.000347493,1,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,3,2,5,4,3,2,1,1,3,3,1,99,99,99
"874",401032860202,40103286,2,77,"STOCKTON",202,22,4,1,3,61,14.015,201612,99972.8408491899,1,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,4,5,3,8,4,5,4,4,1,2,3,1,99,99,99
"875",401051690102,40105169,1,77,"STOCKTON",1e+06,30,4,1,19,80,13.617,201702,43195.4475606568,2,4,-1,-1,2,2,2,2,2,1,-1,-1,-1,-1,-1,2,-1,7,2,7,4,6,3,99,1,3,4,2,99,99,99
"876",401100370101,40110037,1,77,"STOCKTON",100,20,1,1,1,72,0.333,201702,55166.1535910905,1,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,-1,6,3,6,1,6,3,99,1,1,4,2,99,99,99
"877",401100370102,40110037,1,77,"STOCKTON",100,15,1,1,1,72,0.222,201702,55166.1535910905,1,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,-1,6,3,6,1,6,3,99,1,1,4,2,99,99,99
"878",401100370103,40110037,1,77,"STOCKTON",100,15,1,1,1,72,0.222,201702,55166.1535910905,1,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,-1,6,3,6,1,6,3,99,1,1,4,2,99,99,99
"879",401100370104,40110037,1,77,"STOCKTON",100,15,1,1,1,72,0.222,201702,55166.1535910905,1,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,-1,6,3,6,1,6,3,99,1,1,4,2,99,99,99
"880",401100370105,40110037,1,77,"STOCKTON",100,6,3,11,1,72,1.146,201702,55166.1535910905,1,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,-1,6,3,6,4,6,3,99,3,1,4,2,99,99,99
"881",401100370106,40110037,1,77,"STOCKTON",1e+06,15,3,11,11,72,2.616,201702,55166.1535910905,1,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,-1,6,3,6,4,6,3,99,3,3,4,2,99,99,99
"882",401100370107,40110037,1,77,"STOCKTON",1000001,20,3,11,11,72,3.723,201702,55166.1535910905,1,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,-1,6,3,6,4,6,3,99,3,3,4,2,99,99,99
"883",401100370108,40110037,1,77,"STOCKTON",1000002,20,3,1,11,72,2.511,201702,55166.1535910905,1,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,-1,6,3,6,4,6,3,99,1,3,4,2,99,99,99
"884",401100370109,40110037,1,77,"STOCKTON",100,10,1,1,1,72,0.222,201702,55166.1535910905,1,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,-1,6,3,6,1,6,3,99,1,1,4,2,99,99,99
"885",401100370110,40110037,1,77,"STOCKTON",100,10,1,1,1,72,0.222,201702,55166.1535910905,1,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,-1,6,3,6,1,6,3,99,1,1,4,2,99,99,99
"886",401230890105,40123089,1,77,"STOCKTON",1000003,21,4,18,6,59,9.508,201612,52243.5899416157,2,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3,2,-1,6,-9,7,4,5,3,99,3,99,4,2,99,99,99
"887",401230890107,40123089,1,77,"STOCKTON",1000003,35,4,13,6,59,25.579,201612,52243.5899416157,2,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3,2,-1,6,-9,7,4,5,3,99,3,99,4,2,99,99,99
"888",401230890109,40123089,1,77,"STOCKTON",1000003,22,4,1,17,59,17.315,201612,52243.5899416157,1,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3,2,-1,6,-9,7,4,5,3,99,1,99,4,2,99,99,99
"889",401283290104,40128329,1,77,"STOCKTON",1000003,31,4,19,19,62,24.254,201702,17510.5409139466,2,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,4,7,3,9,4,5,4,4,3,3,4,1,99,99,99
"890",401283290204,40128329,2,77,"STOCKTON",1000003,31,4,19,19,57,24.254,201702,16305.0960683609,2,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,2,7,3,9,4,5,4,2,3,3,3,1,99,99,99
"891",401390430101,40139043,1,77,"STOCKTON",100,10,3,16,1,50,1.406,201701,99156.3635485287,1,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,-1,3,2,10,4,5,4,99,99,1,3,2,99,99,99
"892",401390430102,40139043,1,77,"STOCKTON",1e+06,30,3,16,16,50,26.211,201701,99156.3635485287,1,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,-1,3,2,10,4,5,4,99,99,99,3,2,99,99,99
"893",401390430201,40139043,2,77,"STOCKTON",100,30,3,18,1,52,18.843,201701,106487.048804565,1,5,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,4,3,2,10,4,5,4,4,3,1,5,1,99,99,99
"894",401390430203,40139043,2,77,"STOCKTON",100,15,3,3,1,52,4.463,201701,106487.048804565,1,5,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,4,3,2,10,4,5,4,4,2,1,5,1,99,99,99
"895",401390430204,40139043,2,77,"STOCKTON",202,10,3,13,3,52,1.685,201701,106487.048804565,3,5,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,4,3,2,10,4,5,4,4,3,2,5,1,99,99,99
"896",401390430205,40139043,2,77,"STOCKTON",1000003,10,3,3,13,52,1.599,201701,106487.048804565,3,5,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,4,3,2,10,4,5,4,4,2,3,5,1,99,99,99
"897",401390430206,40139043,2,77,"STOCKTON",202,15,3,13,3,52,4.438,201701,106487.048804565,1,5,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,4,3,2,10,4,5,4,4,3,2,5,1,99,99,99
"898",401390430207,40139043,2,77,"STOCKTON",100,15,3,3,13,52,4.463,201701,106487.048804565,1,5,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,4,3,2,10,4,5,4,4,2,3,5,1,99,99,99
"899",401390430208,40139043,2,77,"STOCKTON",202,15,3,1,3,52,4.438,201701,106487.048804565,1,5,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,4,3,2,10,4,5,4,4,1,2,5,1,99,99,99
"900",401390430301,40139043,3,77,"STOCKTON",100,15,2,8,1,13,1.469,201701,103811.368908117,1,-1,-9,-9,-1,-1,-1,-1,-1,-1,2,2,1,-1,-1,-1,-1,3,2,10,2,2,4,99,3,1,99,99,1,2,2
"901",401390430302,40139043,3,77,"STOCKTON",303,15,2,1,8,13,1.469,201701,103811.368908117,1,-1,-9,-9,-1,-1,-1,-1,-1,-1,2,2,1,-1,-1,-1,-1,3,2,10,2,2,4,99,1,3,99,99,1,2,2
"902",401390430303,40139043,3,77,"STOCKTON",100,20,3,15,1,13,8.869,201701,103811.368908117,2,-1,-9,-9,-1,-1,-1,-1,-1,-1,2,2,1,-1,-1,-1,-1,3,2,10,4,2,4,99,3,1,99,99,1,2,2
"903",401390430304,40139043,3,77,"STOCKTON",1000004,20,3,1,15,13,8.881,201701,103811.368908117,2,-1,-9,-9,-1,-1,-1,-1,-1,-1,2,2,1,-1,-1,-1,-1,3,2,10,4,2,4,99,1,3,99,99,1,2,2
"904",401440090101,40144009,1,77,"STOCKTON",100,15,3,3,1,62,4.849,201702,108968.615918076,1,5,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,-1,1,4,3,4,8,4,5,4,4,2,1,5,1,99,99,99
"905",401440090102,40144009,1,77,"STOCKTON",102,10,3,11,3,62,2.298,201702,108968.615918076,1,5,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,-1,1,4,3,4,8,4,5,4,4,3,2,5,1,99,99,99
"906",401440090103,40144009,1,77,"STOCKTON",1e+06,15,3,1,11,62,2.775,201702,108968.615918076,1,5,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,-1,1,4,3,4,8,4,5,4,4,1,3,5,1,99,99,99
"907",401440090201,40144009,2,77,"STOCKTON",100,20,4,7,1,55,13.817,201702,101467.096859666,1,5,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,4,3,4,8,4,5,4,4,99,1,5,1,99,99,99
"908",401440090202,40144009,2,77,"STOCKTON",1000001,50,11,3,7,55,42.87,201702,101467.096859666,10,5,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,4,3,4,8,3,5,4,4,2,99,5,1,99,99,99
"909",401440090206,40144009,2,77,"STOCKTON",1000001,34,4,3,7,55,13.985,201702,101467.096859666,1,5,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,4,3,4,8,4,5,4,4,2,99,5,1,99,99,99
"910",401440090301,40144009,3,77,"STOCKTON",100,20,3,8,1,19,5.672,201702,174478.055092918,1,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,-1,3,4,8,4,3,4,99,3,1,3,2,99,99,99
"911",401440090302,40144009,3,77,"STOCKTON",1000003,20,3,1,8,19,5.684,201702,174478.055092918,1,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,-1,3,4,8,4,3,4,99,1,3,3,2,99,99,99
"912",401473730211,40147373,2,77,"STOCKTON",1000005,40,3,6,13,52,10.591,201703,49468.8903742423,3,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,2,6,3,9,4,5,4,2,99,3,3,1,99,99,99
